course_id,course_title,university,department,difficulty,rating,num_subscribers,num_reviews,num_lectures,content_duration,is_paid,price,description
349142,Master Oboe Playing: Intermediate Instruction Made Simple!,University of Pennsylvania,Music & Performing Arts,Intermediate,3.7,98,6,73,5.5 hours,True,50.0,A comprehensive intermediate level course on Master Oboe Playing: Intermediate Instruction Made Simple!. Includes 73 lectures spanning 5.5 hours of content. Trusted by 98 students worldwide.
56970,Drum Set for Beginners,Carnegie Mellon University,Music & Performing Arts,Beginner,3.6,119,8,26,3.5 hours,True,20.0,A comprehensive beginner level course on Drum Set for Beginners. Includes 26 lectures spanning 3.5 hours of content. Trusted by 119 students worldwide.
762482,Guitar Lessons - Economy Picking Essentials,Columbia University,Music & Performing Arts,Intermediate,3.8,45,5,15,1.5 hours,True,35.0,A comprehensive intermediate level course on Guitar Lessons - Economy Picking Essentials. Includes 15 lectures spanning 1.5 hours of content. Trusted by 45 students worldwide.
100916,Blues Guitar Lessons - Blues Guitar - Robert Johnson,Johns Hopkins University,Music & Performing Arts,Intermediate,3.8,297,7,7,2.5 hours,True,20.0,A comprehensive intermediate level course on Blues Guitar Lessons - Blues Guitar - Robert Johnson. Includes 7 lectures spanning 2.5 hours of content. Trusted by 297 students worldwide.
869312,TAKE NOTE BEGINNER CLARINET!  –  Fun with Fundamental Skills,Harvard University,Music & Performing Arts,Beginner,3.6,137,2,43,4.5 hours,True,30.0,A comprehensive beginner level course on TAKE NOTE BEGINNER CLARINET!  –  Fun with Fundamental Skills. Includes 43 lectures spanning 4.5 hours of content. Trusted by 137 students worldwide.
721274,Learn to Play Irish Fiddle,Georgia Tech,Music & Performing Arts,Beginner,3.8,112,7,63,5.5 hours,True,60.0,A comprehensive beginner level course on Learn to Play Irish Fiddle. Includes 63 lectures spanning 5.5 hours of content. Trusted by 112 students worldwide.
719920,Hands-On Guitar: The Beginner's Guide,Columbia University,Music & Performing Arts,Beginner,3.9,28,7,72,4 hours,True,20.0,A comprehensive beginner level course on Hands-On Guitar: The Beginner's Guide. Includes 72 lectures spanning 4 hours of content. Trusted by 28 students worldwide.
846962,Slap Bass For Beginners,Cornell University,Music & Performing Arts,All Levels,3.7,79,3,25,1.5 hours,True,50.0,A comprehensive all levels level course on Slap Bass For Beginners. Includes 25 lectures spanning 1.5 hours of content. Trusted by 79 students worldwide.
206986,Piano Lessons for Beginners Made Easy,Stanford University,Music & Performing Arts,Beginner,3.8,333,5,40,3 hours,True,25.0,A comprehensive beginner level course on Piano Lessons for Beginners Made Easy. Includes 40 lectures spanning 3 hours of content. Trusted by 333 students worldwide.
813142,Horn Pro Series - You're going to love playing French Horn,Duke University,Music & Performing Arts,All Levels,3.7,48,3,61,8 hours,True,50.0,A comprehensive all levels level course on Horn Pro Series - You're going to love playing French Horn. Includes 61 lectures spanning 8 hours of content. Trusted by 48 students worldwide.
701662,Instant Harmonica - play the Irish tune Whiskey in the Jar!,Stanford University,Music & Performing Arts,All Levels,3.6,41,1,13,1 hour,True,20.0,A comprehensive all levels level course on Instant Harmonica - play the Irish tune Whiskey in the Jar!. Includes 13 lectures spanning 1 hour of content. Trusted by 41 students worldwide.
90132,Didgeridoo - from zero to HERO! Part Three. Advanced level.,University of Washington,Music & Performing Arts,Advanced,3.6,209,5,19,1.5 hours,True,35.0,A comprehensive advanced level course on Didgeridoo - from zero to HERO! Part Three. Advanced level.. Includes 19 lectures spanning 1.5 hours of content. Trusted by 209 students worldwide.
815182,Saxophone Pro Series - You're going to love practicing Sax,Carnegie Mellon University,Music & Performing Arts,All Levels,3.7,119,4,32,5.5 hours,True,50.0,A comprehensive all levels level course on Saxophone Pro Series - You're going to love practicing Sax. Includes 32 lectures spanning 5.5 hours of content. Trusted by 119 students worldwide.
476000,Easy Piano for Kids - Complete Beginner Piano Course,Duke University,Music & Performing Arts,Beginner,3.6,139,8,104,5.5 hours,True,115.0,A comprehensive beginner level course on Easy Piano for Kids - Complete Beginner Piano Course. Includes 104 lectures spanning 5.5 hours of content. Trusted by 139 students worldwide.
762240,Guitar Lessons - Two Handed Tapping Essentials,University of Oxford,Music & Performing Arts,Intermediate,3.6,41,2,11,1.5 hours,True,35.0,A comprehensive intermediate level course on Guitar Lessons - Two Handed Tapping Essentials. Includes 11 lectures spanning 1.5 hours of content. Trusted by 41 students worldwide.
810576,Clarinet Pro Series - Fall in love with the Clarinet,Stanford University,Music & Performing Arts,All Levels,3.8,95,3,30,6 hours,True,50.0,A comprehensive all levels level course on Clarinet Pro Series - Fall in love with the Clarinet. Includes 30 lectures spanning 6 hours of content. Trusted by 95 students worldwide.
188498,Advanced Trumpet Studies - Learn to Master the Trumpet!​,University of Oxford,Music & Performing Arts,Intermediate,3.9,184,4,82,4 hours,True,50.0,A comprehensive intermediate level course on Advanced Trumpet Studies - Learn to Master the Trumpet!​. Includes 82 lectures spanning 4 hours of content. Trusted by 184 students worldwide.
1144288,Poldark TV series Soundtracks for Piano-Quicklessons,Harvard University,Music & Performing Arts,Beginner,4.1,8,1,9,1 hour,True,20.0,A comprehensive beginner level course on Poldark TV series Soundtracks for Piano-Quicklessons. Includes 9 lectures spanning 1 hour of content. Trusted by 8 students worldwide.
180680,Master the Saxophone: Intermediate Instruction Made Simple!,Columbia University,Music & Performing Arts,Intermediate,3.5,376,9,86,5.5 hours,True,50.0,A comprehensive intermediate level course on Master the Saxophone: Intermediate Instruction Made Simple!. Includes 86 lectures spanning 5.5 hours of content. Trusted by 376 students worldwide.
1031698,You Can Play Jazz Saxophone,Duke University,Music & Performing Arts,Beginner,4.2,37,7,6,1.5 hours,True,20.0,A comprehensive beginner level course on You Can Play Jazz Saxophone. Includes 6 lectures spanning 1.5 hours of content. Trusted by 37 students worldwide.
62252,"Improvise Puccini´s 'E Lucevan le Stelle on Piano""",Georgia Tech,Music & Performing Arts,All Levels,3.6,169,3,16,2 hours,True,20.0,"A comprehensive all levels level course on Improvise Puccini´s 'E Lucevan le Stelle on Piano"". Includes 16 lectures spanning 2 hours of content. Trusted by 169 students worldwide."
1113008,Building Up To Barre Chords,Stanford University,Music & Performing Arts,All Levels,4.4,20,6,12,43 mins,True,20.0,A comprehensive all levels level course on Building Up To Barre Chords. Includes 12 lectures spanning 43 mins of content. Trusted by 20 students worldwide.
807494,Learn the Violin - Bowing Techniques,Cornell University,Music & Performing Arts,Intermediate,3.8,89,6,12,40 mins,True,80.0,A comprehensive intermediate level course on Learn the Violin - Bowing Techniques. Includes 12 lectures spanning 40 mins of content. Trusted by 89 students worldwide.
761122,Blues Guitar Lessons - Volume 3 - Minor Blues Essentials,University of Oxford,Music & Performing Arts,All Levels,3.7,98,5,14,2 hours,True,45.0,A comprehensive all levels level course on Blues Guitar Lessons - Volume 3 - Minor Blues Essentials. Includes 14 lectures spanning 2 hours of content. Trusted by 98 students worldwide.
12214,Back 2 The Basics,NYU,Music & Performing Arts,All Levels,3.8,265,23,65,3 hours,True,50.0,A comprehensive all levels level course on Back 2 The Basics. Includes 65 lectures spanning 3 hours of content. Trusted by 265 students worldwide.
344180,Play the Jews Harp - instant skills for non musicians.,Duke University,Music & Performing Arts,Intermediate,3.6,196,16,35,2.5 hours,True,25.0,A comprehensive intermediate level course on Play the Jews Harp - instant skills for non musicians.. Includes 35 lectures spanning 2.5 hours of content. Trusted by 196 students worldwide.
185266,Master Trumpet Playing: Intermediate Instruction Made Simple,University of Washington,Music & Performing Arts,Intermediate,3.9,292,18,130,7 hours,True,50.0,A comprehensive intermediate level course on Master Trumpet Playing: Intermediate Instruction Made Simple. Includes 130 lectures spanning 7 hours of content. Trusted by 292 students worldwide.
1076244,Practical Guitar Theory: Level 1,Stanford University,Music & Performing Arts,All Levels,4.0,14,3,41,1.5 hours,True,60.0,A comprehensive all levels level course on Practical Guitar Theory: Level 1. Includes 41 lectures spanning 1.5 hours of content. Trusted by 14 students worldwide.
1036338,Instant harmonica - enjoy playing Silent Night tonight!,Carnegie Mellon University,Music & Performing Arts,All Levels,4.2,16,3,12,38 mins,True,40.0,A comprehensive all levels level course on Instant harmonica - enjoy playing Silent Night tonight!. Includes 12 lectures spanning 38 mins of content. Trusted by 16 students worldwide.
266682,HARP&SOUL  |  Learn the Secrets of the Harmonica,Stanford University,Music & Performing Arts,All Levels,3.7,114,8,59,2 hours,True,35.0,A comprehensive all levels level course on HARP&SOUL  |  Learn the Secrets of the Harmonica. Includes 59 lectures spanning 2 hours of content. Trusted by 114 students worldwide.
615226,"Play Leyenda, Canarios, and Bach on Classical Guitar",University of Pennsylvania,Music & Performing Arts,Intermediate,3.9,185,8,70,7.5 hours,True,195.0,"A comprehensive intermediate level course on Play Leyenda, Canarios, and Bach on Classical Guitar. Includes 70 lectures spanning 7.5 hours of content. Trusted by 185 students worldwide."
963094,Instant Harmonica - play the cool tune Dirty Old Town now!,Harvard University,Music & Performing Arts,All Levels,4.0,42,8,17,1.5 hours,True,40.0,A comprehensive all levels level course on Instant Harmonica - play the cool tune Dirty Old Town now!. Includes 17 lectures spanning 1.5 hours of content. Trusted by 42 students worldwide.
742096,Ultimate Beginner Guitar Guide - Both Acoustic & Electric,Carnegie Mellon University,Music & Performing Arts,Beginner,4.0,57,9,15,2 hours,True,45.0,A comprehensive beginner level course on Ultimate Beginner Guitar Guide - Both Acoustic & Electric. Includes 15 lectures spanning 2 hours of content. Trusted by 57 students worldwide.
648492,Guitar Lessons : Rock Guitar in 1 Day!,Stanford University,Music & Performing Arts,Beginner,4.0,17,4,37,1.5 hours,True,50.0,A comprehensive beginner level course on Guitar Lessons : Rock Guitar in 1 Day!. Includes 37 lectures spanning 1.5 hours of content. Trusted by 17 students worldwide.
222062,Tenor Banjo,UCLA,Music & Performing Arts,Intermediate,3.7,70,6,18,1 hour,True,40.0,A comprehensive intermediate level course on Tenor Banjo. Includes 18 lectures spanning 1 hour of content. Trusted by 70 students worldwide.
103662,Introduction to Lead Guitar,Stanford University,Music & Performing Arts,Intermediate,3.6,245,8,34,1.5 hours,True,20.0,A comprehensive intermediate level course on Introduction to Lead Guitar. Includes 34 lectures spanning 1.5 hours of content. Trusted by 245 students worldwide.
742764,Piano With Willie: Basics of Improvisation,UCLA,Music & Performing Arts,Beginner,3.8,76,4,23,3.5 hours,True,40.0,A comprehensive beginner level course on Piano With Willie: Basics of Improvisation. Includes 23 lectures spanning 3.5 hours of content. Trusted by 76 students worldwide.
856950,Euphonium Pro Series - Fall in love with the Euphonium,University of Washington,Music & Performing Arts,All Levels,3.6,44,2,40,7.5 hours,True,50.0,A comprehensive all levels level course on Euphonium Pro Series - Fall in love with the Euphonium. Includes 40 lectures spanning 7.5 hours of content. Trusted by 44 students worldwide.
902480,Pure Rock Guitar : Play Like the Gods of Rock!,NYU,Music & Performing Arts,All Levels,3.6,80,5,24,4.5 hours,True,45.0,A comprehensive all levels level course on Pure Rock Guitar : Play Like the Gods of Rock!. Includes 24 lectures spanning 4.5 hours of content. Trusted by 80 students worldwide.
263846,Master the French Horn: Intermediate Instruction Made Simple,University of Oxford,Music & Performing Arts,Intermediate,4.0,68,8,126,7.5 hours,True,50.0,A comprehensive intermediate level course on Master the French Horn: Intermediate Instruction Made Simple. Includes 126 lectures spanning 7.5 hours of content. Trusted by 68 students worldwide.
1160066,Classical Guitar Technique: 80/20,University of Oxford,Music & Performing Arts,All Levels,4.7,54,0,18,2.5 hours,True,175.0,A comprehensive all levels level course on Classical Guitar Technique: 80/20. Includes 18 lectures spanning 2.5 hours of content. Trusted by 54 students worldwide.
625974,Total beginner to intermediate guitar - Learn to play by ear,University of Oxford,Music & Performing Arts,Beginner,3.8,80,4,112,3 hours,True,45.0,A comprehensive beginner level course on Total beginner to intermediate guitar - Learn to play by ear. Includes 112 lectures spanning 3 hours of content. Trusted by 80 students worldwide.
782460,Aprende escalas y arpegios  Vol. I: Modo mayor,University of Washington,Music & Performing Arts,Beginner,3.5,85,2,30,1.5 hours,True,50.0,A comprehensive beginner level course on Aprende escalas y arpegios  Vol. I: Modo mayor. Includes 30 lectures spanning 1.5 hours of content. Trusted by 85 students worldwide.
147104,Aprende a tocar Guitarra RAPIDO y FACIL con Guitarsimple,UCLA,Music & Performing Arts,Beginner,3.9,57,7,16,4 hours,True,40.0,A comprehensive beginner level course on Aprende a tocar Guitarra RAPIDO y FACIL con Guitarsimple. Includes 16 lectures spanning 4 hours of content. Trusted by 57 students worldwide.
1189926,Ukulele lernen für Papas mit Bruder Jakob,Johns Hopkins University,Music & Performing Arts,Beginner,3.9,12,1,38,1 hour,True,55.0,A comprehensive beginner level course on Ukulele lernen für Papas mit Bruder Jakob. Includes 38 lectures spanning 1 hour of content. Trusted by 12 students worldwide.
1143414,Tin Whistle Básico,Cornell University,Music & Performing Arts,Beginner,4.0,11,2,53,1.5 hours,True,20.0,A comprehensive beginner level course on Tin Whistle Básico. Includes 53 lectures spanning 1.5 hours of content. Trusted by 11 students worldwide.
1066002,Leve a sua técnica de pedal duplo para um novo patamar,Harvard University,Music & Performing Arts,Intermediate,3.7,42,4,196,5.5 hours,True,40.0,A comprehensive intermediate level course on Leve a sua técnica de pedal duplo para um novo patamar. Includes 196 lectures spanning 5.5 hours of content. Trusted by 42 students worldwide.
767400,Sevillanas con Castañuelas - Baile y toque al mismo tiempo,Johns Hopkins University,Music & Performing Arts,All Levels,3.8,20,4,24,1.5 hours,True,40.0,A comprehensive all levels level course on Sevillanas con Castañuelas - Baile y toque al mismo tiempo. Includes 24 lectures spanning 1.5 hours of content. Trusted by 20 students worldwide.
492954,見てわかる！やさしく独習アコギ（入門編）TAKA先生のアコースティックギターレッスンⅠ,NYU,Music & Performing Arts,Beginner,3.8,41,3,48,2 hours,True,20.0,A comprehensive beginner level course on 見てわかる！やさしく独習アコギ（入門編）TAKA先生のアコースティックギターレッスンⅠ. Includes 48 lectures spanning 2 hours of content. Trusted by 41 students worldwide.
1129652,【すぐに覚える！】ASALATO-アサラト(打楽器)初心者向け入門講座,Carnegie Mellon University,Music & Performing Arts,Beginner,3.9,5,1,7,35 mins,True,20.0,A comprehensive beginner level course on 【すぐに覚える！】ASALATO-アサラト(打楽器)初心者向け入門講座. Includes 7 lectures spanning 35 mins of content. Trusted by 5 students worldwide.
13216,Aprende a Tocar Teclado - Piano,Georgia Tech,Music & Performing Arts,All Levels,3.9,119,8,52,3.5 hours,True,35.0,A comprehensive all levels level course on Aprende a Tocar Teclado - Piano. Includes 52 lectures spanning 3.5 hours of content. Trusted by 119 students worldwide.
760452,Castañuelas por Sevillanas - Curso del toque de castañuelas,Carnegie Mellon University,Music & Performing Arts,All Levels,3.7,22,2,17,43 mins,True,40.0,A comprehensive all levels level course on Castañuelas por Sevillanas - Curso del toque de castañuelas. Includes 17 lectures spanning 43 mins of content. Trusted by 22 students worldwide.
1152334,Aprende a tocar el acordeón de botones,University of Pennsylvania,Music & Performing Arts,Beginner,4.2,20,6,24,2 hours,True,50.0,A comprehensive beginner level course on Aprende a tocar el acordeón de botones. Includes 24 lectures spanning 2 hours of content. Trusted by 20 students worldwide.
214770,Aprende a tocar Música Cristiana en el piano y teclado,Johns Hopkins University,Music & Performing Arts,All Levels,3.8,17,3,13,1 hour,True,20.0,A comprehensive all levels level course on Aprende a tocar Música Cristiana en el piano y teclado. Includes 13 lectures spanning 1 hour of content. Trusted by 17 students worldwide.
1134842,Easy Guitar Songwriting And Harmony,NYU,Music & Performing Arts,Beginner,3.7,82,3,62,3.5 hours,True,20.0,A comprehensive beginner level course on Easy Guitar Songwriting And Harmony. Includes 62 lectures spanning 3.5 hours of content. Trusted by 82 students worldwide.
139772,How to play easy tunes on the harmonica - just the basics,UCLA,Music & Performing Arts,Beginner,3.7,79,3,15,1.5 hours,True,35.0,A comprehensive beginner level course on How to play easy tunes on the harmonica - just the basics. Includes 15 lectures spanning 1.5 hours of content. Trusted by 79 students worldwide.
171598,Rhythm to Rock Drum Lessons 2,University of Oxford,Music & Performing Arts,Beginner,4.0,21,2,11,1 hour,True,20.0,A comprehensive beginner level course on Rhythm to Rock Drum Lessons 2. Includes 11 lectures spanning 1 hour of content. Trusted by 21 students worldwide.
854692,Instant Harmonica - play Over the Rainbow + Skye Boat now!,NYU,Music & Performing Arts,All Levels,3.8,29,4,22,1.5 hours,True,40.0,A comprehensive all levels level course on Instant Harmonica - play Over the Rainbow + Skye Boat now!. Includes 22 lectures spanning 1.5 hours of content. Trusted by 29 students worldwide.
805706,Bagpipe Instruction For Beginners,Duke University,Music & Performing Arts,Beginner,4.0,31,4,5,1 hour,True,30.0,A comprehensive beginner level course on Bagpipe Instruction For Beginners. Includes 5 lectures spanning 1 hour of content. Trusted by 31 students worldwide.
618586,"Flute Solos: Learn how to Perform Three Fun, Unique Pieces",NYU,Music & Performing Arts,All Levels,3.8,156,4,62,3 hours,True,50.0,"A comprehensive all levels level course on Flute Solos: Learn how to Perform Three Fun, Unique Pieces. Includes 62 lectures spanning 3 hours of content. Trusted by 156 students worldwide."
205764,Rhythm to Rock Drum Lessons 3,Stanford University,Music & Performing Arts,Beginner,4.0,12,2,12,1 hour,True,20.0,A comprehensive beginner level course on Rhythm to Rock Drum Lessons 3. Includes 12 lectures spanning 1 hour of content. Trusted by 12 students worldwide.
762648,Guitar Lessons - Sweep Picking Arpeggio Essentials,University of Washington,Music & Performing Arts,Intermediate,4.0,74,6,13,1.5 hours,True,35.0,A comprehensive intermediate level course on Guitar Lessons - Sweep Picking Arpeggio Essentials. Includes 13 lectures spanning 1.5 hours of content. Trusted by 74 students worldwide.
245722,Painless Piano!,UCLA,Music & Performing Arts,Beginner,3.6,353,1,30,3.5 hours,True,40.0,A comprehensive beginner level course on Painless Piano!. Includes 30 lectures spanning 3.5 hours of content. Trusted by 353 students worldwide.
53157,Beginning Flute Lessons,UC San Diego,Music & Performing Arts,Beginner,4.0,137,12,17,2.5 hours,True,20.0,A comprehensive beginner level course on Beginning Flute Lessons. Includes 17 lectures spanning 2.5 hours of content. Trusted by 137 students worldwide.
932842,Piano Lesson Variety,University of Pennsylvania,Music & Performing Arts,Intermediate,3.6,59,1,28,4 hours,True,40.0,A comprehensive intermediate level course on Piano Lesson Variety. Includes 28 lectures spanning 4 hours of content. Trusted by 59 students worldwide.
883138,Pop and Jazz Keyboards and Harmony (beginner level),UCLA,Music & Performing Arts,Beginner,4.1,47,7,13,3 hours,True,180.0,A comprehensive beginner level course on Pop and Jazz Keyboards and Harmony (beginner level). Includes 13 lectures spanning 3 hours of content. Trusted by 47 students worldwide.
139788,Starting to play the blues on your harmonica in easy steps,Cornell University,Music & Performing Arts,Intermediate,4.0,71,3,16,2 hours,True,35.0,A comprehensive intermediate level course on Starting to play the blues on your harmonica in easy steps. Includes 16 lectures spanning 2 hours of content. Trusted by 71 students worldwide.
951608,Learn the Viola - Scales and Fundamentals,Georgia Tech,Music & Performing Arts,Beginner,4.1,21,3,38,2.5 hours,True,80.0,A comprehensive beginner level course on Learn the Viola - Scales and Fundamentals. Includes 38 lectures spanning 2.5 hours of content. Trusted by 21 students worldwide.
975626,"Learn to Play 'Let It Snow on Piano""",Harvard University,Music & Performing Arts,Intermediate,4.0,36,4,8,1 hour,True,40.0,"A comprehensive intermediate level course on Learn to Play 'Let It Snow on Piano"". Includes 8 lectures spanning 1 hour of content. Trusted by 36 students worldwide."
1104492,Instant Harmonica - play the Irish anthem Danny Boy today!,Cornell University,Music & Performing Arts,All Levels,3.8,8,1,15,1 hour,True,40.0,A comprehensive all levels level course on Instant Harmonica - play the Irish anthem Danny Boy today!. Includes 15 lectures spanning 1 hour of content. Trusted by 8 students worldwide.
1196538,Piano Building Blocks: Learn Chord Additions & Variations,Duke University,Music & Performing Arts,Beginner,3.8,375,0,9,1 hour,False,0.0,A comprehensive beginner level course on Piano Building Blocks: Learn Chord Additions & Variations. Includes 9 lectures spanning 1 hour of content. Trusted by 375 students worldwide.
184324,Advanced Saxophone Studies - Learn to Master the Saxophone!,Johns Hopkins University,Music & Performing Arts,Intermediate,3.7,215,5,80,4 hours,True,50.0,A comprehensive intermediate level course on Advanced Saxophone Studies - Learn to Master the Saxophone!. Includes 80 lectures spanning 4 hours of content. Trusted by 215 students worldwide.
139794,Killer Harmonica sounds using the tongue and bending notes,Duke University,Music & Performing Arts,Intermediate,3.7,80,2,16,2 hours,True,35.0,A comprehensive intermediate level course on Killer Harmonica sounds using the tongue and bending notes. Includes 16 lectures spanning 2 hours of content. Trusted by 80 students worldwide.
582390,Instant Harmonica - play When the Saints on harmonica now!,University of Washington,Music & Performing Arts,Beginner,3.5,31,1,10,1 hour,True,20.0,A comprehensive beginner level course on Instant Harmonica - play When the Saints on harmonica now!. Includes 10 lectures spanning 1 hour of content. Trusted by 31 students worldwide.
132950,Strumming the Guitar - 5 Lessons on Strum Patterns,Cornell University,Music & Performing Arts,Beginner,3.6,56,3,10,38 mins,True,20.0,A comprehensive beginner level course on Strumming the Guitar - 5 Lessons on Strum Patterns. Includes 10 lectures spanning 38 mins of content. Trusted by 56 students worldwide.
845518,Learn Piano Online-Keys to the Keyboard,University of Oxford,Music & Performing Arts,Beginner,4.0,18,1,9,2 hours,True,50.0,A comprehensive beginner level course on Learn Piano Online-Keys to the Keyboard. Includes 9 lectures spanning 2 hours of content. Trusted by 18 students worldwide.
835616,Ukulele Lessons For Beginners - Fast Track Your Learning,Harvard University,Music & Performing Arts,Beginner,4.0,57,8,28,1 hour,True,20.0,A comprehensive beginner level course on Ukulele Lessons For Beginners - Fast Track Your Learning. Includes 28 lectures spanning 1 hour of content. Trusted by 57 students worldwide.
101504,Blues Guitar Lessons - Ragtime Blues Guitar,Stanford University,Music & Performing Arts,Advanced,3.8,59,3,6,2 hours,True,20.0,A comprehensive advanced level course on Blues Guitar Lessons - Ragtime Blues Guitar. Includes 6 lectures spanning 2 hours of content. Trusted by 59 students worldwide.
594852,Getting Started with Power Chords,University of Oxford,Music & Performing Arts,Beginner,4.3,6,0,27,1 hour,True,20.0,A comprehensive beginner level course on Getting Started with Power Chords. Includes 27 lectures spanning 1 hour of content. Trusted by 6 students worldwide.
806642,Blues Master - Professional Techniques Piano Course,Duke University,Music & Performing Arts,All Levels,4.3,4,0,16,1 hour,True,75.0,A comprehensive all levels level course on Blues Master - Professional Techniques Piano Course. Includes 16 lectures spanning 1 hour of content. Trusted by 4 students worldwide.
809492,Drumming 101: The Essential Elements,Georgia Tech,Music & Performing Arts,Beginner,4.0,4,0,17,1.5 hours,True,50.0,A comprehensive beginner level course on Drumming 101: The Essential Elements. Includes 17 lectures spanning 1.5 hours of content. Trusted by 4 students worldwide.
785210,Flute Lessons For Beginners,Johns Hopkins University,Music & Performing Arts,Beginner,4.3,3,0,41,2.5 hours,True,95.0,A comprehensive beginner level course on Flute Lessons For Beginners. Includes 41 lectures spanning 2.5 hours of content. Trusted by 3 students worldwide.
339382,Guitar for Christmas!,Carnegie Mellon University,Music & Performing Arts,Beginner,4.2,7,0,17,32 mins,True,20.0,A comprehensive beginner level course on Guitar for Christmas!. Includes 17 lectures spanning 32 mins of content. Trusted by 7 students worldwide.
963664,Learn Piano Online-Nocturnal Piano Solo,Stanford University,Music & Performing Arts,Intermediate,4.7,2,0,11,1.5 hours,True,60.0,A comprehensive intermediate level course on Learn Piano Online-Nocturnal Piano Solo. Includes 11 lectures spanning 1.5 hours of content. Trusted by 2 students worldwide.
632234,Guitar Chords and Basic Strumming,Duke University,Music & Performing Arts,Beginner,3.8,3,0,35,2.5 hours,True,20.0,A comprehensive beginner level course on Guitar Chords and Basic Strumming. Includes 35 lectures spanning 2.5 hours of content. Trusted by 3 students worldwide.
594854,Getting Started on the Acoustic Guitar,Stanford University,Music & Performing Arts,Beginner,4.4,3,0,28,1 hour,True,20.0,A comprehensive beginner level course on Getting Started on the Acoustic Guitar. Includes 28 lectures spanning 1 hour of content. Trusted by 3 students worldwide.
974704,Learn Piano Online-In the Garden Piano Solo,University of Washington,Music & Performing Arts,Intermediate,3.8,1,0,11,1 hour,True,60.0,A comprehensive intermediate level course on Learn Piano Online-In the Garden Piano Solo. Includes 11 lectures spanning 1 hour of content. Trusted by 1 students worldwide.
545036,Saxophone Essentials: Beginners Course,University of Oxford,Music & Performing Arts,Beginner,4.0,3,0,16,1.5 hours,True,40.0,A comprehensive beginner level course on Saxophone Essentials: Beginners Course. Includes 16 lectures spanning 1.5 hours of content. Trusted by 3 students worldwide.
388712,Learn To Play The Guitar In A Day,Cornell University,Music & Performing Arts,Beginner,4.1,3,1,14,1 hour,True,20.0,A comprehensive beginner level course on Learn To Play The Guitar In A Day. Includes 14 lectures spanning 1 hour of content. Trusted by 3 students worldwide.
383852,88 Logic - The Essential Guide To Learning Piano,University of Pennsylvania,Music & Performing Arts,Beginner,4.4,3,0,5,32 mins,True,25.0,A comprehensive beginner level course on 88 Logic - The Essential Guide To Learning Piano. Includes 5 lectures spanning 32 mins of content. Trusted by 3 students worldwide.
459946,Tuba Solos: Learn how to Perform Three Fun and Unique Pieces,Columbia University,Music & Performing Arts,Intermediate,3.9,164,0,20,2 hours,True,50.0,A comprehensive intermediate level course on Tuba Solos: Learn how to Perform Three Fun and Unique Pieces. Includes 20 lectures spanning 2 hours of content. Trusted by 164 students worldwide.
994050,Instant Harmonica - play Dylan's Like a Rolling Stone now!,Duke University,Music & Performing Arts,All Levels,3.6,28,2,11,1.5 hours,True,40.0,A comprehensive all levels level course on Instant Harmonica - play Dylan's Like a Rolling Stone now!. Includes 11 lectures spanning 1.5 hours of content. Trusted by 28 students worldwide.
899702,Advanced Oboe Studies - Become a Master Oboist!​,University of Oxford,Music & Performing Arts,Advanced,3.9,47,0,82,4 hours,True,50.0,A comprehensive advanced level course on Advanced Oboe Studies - Become a Master Oboist!​. Includes 82 lectures spanning 4 hours of content. Trusted by 47 students worldwide.
1111562,Instant Harmonica - play 'I just called to say I love you',Johns Hopkins University,Music & Performing Arts,All Levels,4.5,15,0,11,1 hour,True,40.0,A comprehensive all levels level course on Instant Harmonica - play 'I just called to say I love you'. Includes 11 lectures spanning 1 hour of content. Trusted by 15 students worldwide.
320238,Jazz piano improvisation: The girl form Ipanema. Bossa nova,UCLA,Music & Performing Arts,All Levels,3.9,151,1,5,33 mins,True,30.0,A comprehensive all levels level course on Jazz piano improvisation: The girl form Ipanema. Bossa nova. Includes 5 lectures spanning 33 mins of content. Trusted by 151 students worldwide.
818786,Drum Lessons For Beginners,NYU,Music & Performing Arts,Beginner,3.9,14,1,34,2.5 hours,True,95.0,A comprehensive beginner level course on Drum Lessons For Beginners. Includes 34 lectures spanning 2.5 hours of content. Trusted by 14 students worldwide.
741388,Piano With Willie: Jazz Kids - Vol 3,University of Oxford,Music & Performing Arts,Beginner,4.0,16,1,29,3 hours,True,40.0,A comprehensive beginner level course on Piano With Willie: Jazz Kids - Vol 3. Includes 29 lectures spanning 3 hours of content. Trusted by 16 students worldwide.
629704,Quick Piano Lessons - Tutorials for Drake's Greatest Hits,Johns Hopkins University,Music & Performing Arts,All Levels,3.8,19,1,4,33 mins,True,35.0,A comprehensive all levels level course on Quick Piano Lessons - Tutorials for Drake's Greatest Hits. Includes 4 lectures spanning 33 mins of content. Trusted by 19 students worldwide.
839032,"Bluegrass Guitar Essentials: Webisodes 13, 14, & 15",Cornell University,Music & Performing Arts,Intermediate,3.7,14,1,13,1.5 hours,True,30.0,"A comprehensive intermediate level course on Bluegrass Guitar Essentials: Webisodes 13, 14, & 15. Includes 13 lectures spanning 1.5 hours of content. Trusted by 14 students worldwide."
23683,Guitar - Rock - Beginner with Marc Seal,University of Toronto,Music & Performing Arts,All Levels,3.7,40,1,27,1 hour,True,20.0,A comprehensive all levels level course on Guitar - Rock - Beginner with Marc Seal. Includes 27 lectures spanning 1 hour of content. Trusted by 40 students worldwide.
